time,Nodes1Paths2.timeDiffObserver_Std.ScaledTimeDiff:vector
147.14,0.00260876
147.15,0.00260906
147.16,0.00260936
147.17,0.00260966
147.18,0.00260995
147.19,0.00261025
147.2,0.00261055
147.21,0.00261085
147.22,0.00261115
147.23,0.00261145
147.24,0.00261175
147.25,0.00261205
147.26,0.00261235
147.27,0.00261265
147.28,0.00261295
147.29,0.00261325
147.3,0.00261355
147.31,0.00261385
147.32,0.00261415
147.33,0.00261445
147.34,0.00261474
147.35,0.00261504
147.36,0.00261534
147.37,0.00261564
147.38,0.00261594
147.39,0.00261624
147.4,0.00261654
147.41,0.00261684
147.42,0.00261714
147.43,0.00261744
147.44,0.00261774
147.45,0.00261804
147.46,0.00261834
147.47,0.00261864
147.48,0.00261894
147.49,0.00261924
147.5,0.00261954
147.51,0.00261983
147.52,0.00262013
147.53,0.00262043
147.54,0.00262073
147.55,0.00262103
147.56,0.00262133
147.57,0.00262163
147.58,0.00262193
147.59,0.00262223
147.6,0.00262253
147.61,0.00262283
147.62,0.00262313
147.63,0.00262343
147.64,0.00262373
147.65,0.00262403
147.66,0.00262433
147.67,0.00262462
147.68,0.00262492
147.69,0.00262522
147.7,0.00262552
147.71,0.00262582
147.72,0.00262612
147.73,0.00262642
147.74,0.00262672
147.75,0.00262702
147.76,0.00262732
147.77,0.00262762
147.78,0.00262792
147.79,0.00262822
147.8,0.00262852
147.81,0.00262882
147.82,0.00262912
147.83,0.00262942
147.84,0.00262971
147.85,0.00263001
147.86,0.00263031
147.87,0.00263061
147.88,0.00263091
147.89,0.00263121
147.9,0.00263151
147.91,0.00263181
147.92,0.00263211
147.93,0.00263241
147.94,0.00263271
147.95,0.00263301
147.96,0.00263331
147.97,0.00263361
147.98,0.00263391
147.99,0.00263421
148,0.0026345
148.01,0.0026348
148.02,0.0026351
148.03,0.0026354
148.04,0.0026357
148.05,0.002636
148.06,0.0026363
148.07,0.0026366
148.08,0.0026369
148.09,0.0026372
148.1,0.0026375
148.11,0.0026378
148.12,0.0026381
148.13,0.0026384
148.14,0.0026387
148.15,0.002639
148.16,0.00263929
148.17,0.00263959
148.18,0.00263989
148.19,0.00264019
148.2,0.00264049
148.21,0.00264079
148.22,0.00264109
148.23,0.00264139
148.24,0.00264169
148.25,0.00264199
148.26,0.00264229
148.27,0.00264259
148.28,0.00264289
148.29,0.00264319
148.3,0.00264349
148.31,0.00264379
148.32,0.00264409
148.33,0.00264438
148.34,0.00264468
148.35,0.00264498
148.36,0.00264528
148.37,0.00264558
148.38,0.00264588
148.39,0.00264618
148.4,0.00264648
148.41,0.00264678
148.42,0.00264708
148.43,0.00264738
148.44,0.00264768
148.45,0.00264798
148.46,0.00264828
148.47,0.00264858
148.48,0.00264888
148.49,0.00264917
148.5,0.00264947
148.51,0.00264977
148.52,0.00265007
148.53,0.00265037
148.54,0.00265067
148.55,0.00265097
148.56,0.00265127
148.57,0.00265157
148.58,0.00265187
148.59,0.00265217
148.6,0.00265247
148.61,0.00265277
148.62,0.00265307
148.63,0.00265337
148.64,0.00265367
148.65,0.00265397
148.66,0.00265426
148.67,0.00265456
148.68,0.00265486
148.69,0.00265516
148.7,0.00265546
148.71,0.00265576
148.72,0.00265606
148.73,0.00265636
148.74,0.00265666
148.75,0.00265696
148.76,0.00265726
148.77,0.00265756
148.78,0.00265786
148.79,0.00265816
148.8,0.00265846
148.81,0.00265876
148.82,0.00265905
148.83,0.00265935
148.84,0.00265965
148.85,0.00265995
148.86,0.00266025
148.87,0.00266055
148.88,0.00266085
148.89,0.00266115
148.9,0.00266145
148.91,0.00266175
148.92,0.00266205
148.93,0.00266235
148.94,0.00266265
148.95,0.00266295
148.96,0.00266325
148.97,0.00266355
148.98,0.00266384
148.99,0.00266414
149,0.00266444
149.01,0.00266474
149.02,0.00266504
149.03,0.00266534
149.04,0.00266564
149.05,0.00266594
149.06,0.00266624
149.07,0.00266654
149.08,0.00266684
149.09,0.00266714
149.1,0.00266744
149.11,0.00266774
149.12,0.00266804
149.13,0.00266834
149.14,0.00266864
149.15,0.00266893
149.16,0.00266923
149.17,0.00266953
149.18,0.00266983
149.19,0.00267013
149.2,0.00267043
149.21,0.00267073
149.22,0.00267103
149.23,0.00267133
149.24,0.00267163
149.25,0.00267193
149.26,0.00267223
149.27,0.00267253
149.28,0.00267283
149.29,0.00267313
149.3,0.00267343
149.31,0.00267372
149.32,0.00267402
149.33,0.00267432
149.34,0.00267462
149.35,0.00267492
149.36,0.00267522
149.37,0.00267552
149.38,0.00267582
149.39,0.00267612
149.4,0.00267642
149.41,0.00267672
149.42,0.00267702
149.43,0.00267732
149.44,0.00267762
149.45,0.00267792
149.46,0.00267822
149.47,0.00267852
149.48,0.00267881
149.49,0.00267911
149.5,0.00267941
149.51,0.00267971
149.52,0.00268001
149.53,0.00268031
149.54,0.00268061
149.55,0.00268091
149.56,0.00268121
149.57,0.00268151
149.58,0.00268181
149.59,0.00268211
149.6,0.00268241
149.61,0.00268271
149.62,0.00268301
149.63,0.00268331
149.64,0.0026836
149.65,0.0026839
149.66,0.0026842
149.67,0.0026845
149.68,0.0026848
149.69,0.0026851
149.7,0.0026854
149.71,0.0026857
149.72,0.002686
149.73,0.0026863
149.74,0.0026866
149.75,0.0026869
149.76,0.0026872
149.77,0.0026875
149.78,0.0026878
149.79,0.0026881
149.8,0.00268839
149.81,0.00268869
149.82,0.00268899
149.83,0.00268929
149.84,0.00268959
149.85,0.00268989
149.86,0.00269019
149.87,0.00269049
149.88,0.00269079
149.89,0.00269109
149.9,0.00269139
149.91,0.00269169
149.92,0.00269199
149.93,0.00269229
149.94,0.00269259
149.95,0.00269289
149.96,0.00269319
149.97,0.00269348
149.98,0.00269378
149.99,0.00269408
150,0.00269438
150.01,0.00269468
150.02,0.00269498
150.03,0.00269528
150.04,0.00269558
150.05,0.00269588
150.06,0.00269618
150.07,0.00269648
150.08,0.00269678
150.09,0.00269708
150.1,0.00269738
150.11,0.00269768
150.12,0.00269798
150.13,0.00269827
150.14,0.00269857
150.15,0.00269887
150.16,0.00269917
150.17,0.00269947
150.18,0.00269977
150.19,0.00270007
150.2,0.00270037
150.21,0.00270067
150.22,0.00270097
150.23,0.00270127
150.24,0.00270157
150.25,0.00270187
150.26,0.00270217
150.27,0.00270247
150.28,0.00270277
150.29,0.00270307
150.3,0.00270336
150.31,0.00270366
150.32,0.00270396
150.33,0.00270426
150.34,0.00270456
150.35,0.00270486
150.36,0.00270516
150.37,0.00270546
150.38,0.00270576
150.39,0.00270606
150.4,0.00270636
150.41,0.00270666
150.42,0.00270696
150.43,0.00270726
150.44,0.00270756
150.45,0.00270786
150.46,0.00270815
150.47,0.00270845
150.48,0.00270875
150.49,0.00270905
150.5,0.00270935
150.51,0.00270965
150.52,0.00270995
150.53,0.00271025
150.54,0.00271055
150.55,0.00271085
150.56,0.00271115
150.57,0.00271145
150.58,0.00271175
150.59,0.00271205
150.6,0.00271235
150.61,0.00271265
150.62,0.00271294
150.63,0.00271324
150.64,0.00271354
150.65,0.00271384
150.66,0.00271414
150.67,0.00271444
150.68,0.00271474
150.69,0.00271504
150.7,0.00271534
150.71,0.00271564
150.72,0.00271594
150.73,0.00271624
150.74,0.00271654
150.75,0.00271684
150.76,0.00271714
150.77,0.00271744
150.78,0.00271774
150.79,0.00271803
150.8,0.00271833
150.81,0.00271863
150.82,0.00271893
150.83,0.00271923
150.84,0.00271953
150.85,0.00271983
150.86,0.00272013
150.87,0.00272043
150.88,0.00272073
150.89,0.00272103
150.9,0.00272133
150.91,0.00272163
150.92,0.00272193
150.93,0.00272223
150.94,0.00272253
150.95,0.00272282
150.96,0.00272312
150.97,0.00272342
150.98,0.00272372
150.99,0.00272402
151,0.00272432
151.01,0.00272462
151.02,0.00272492
151.03,0.00272522
151.04,0.00272552
151.05,0.00272582
151.06,0.00272612
151.07,0.00272642
151.08,0.00272672
151.09,0.00272702
151.1,0.00272732
151.11,0.00272761
151.12,0.00272791
151.13,0.00272821
151.14,0.00272851
151.15,0.00272881
151.16,0.00272911
151.17,0.00272941
151.18,0.00272971
151.19,0.00273001
151.2,0.00273031
151.21,0.00273061
151.22,0.00273091
151.23,0.00273121
151.24,0.00273151
151.25,0.00273181
151.26,0.00273211
151.27,0.00273241
151.28,0.0027327
151.29,0.002733
151.3,0.0027333
151.31,0.0027336
151.32,0.0027339
151.33,0.0027342
151.34,0.0027345
151.35,0.0027348
151.36,0.0027351
151.37,0.0027354
151.38,0.0027357
151.39,0.002736
151.4,0.0027363
151.41,0.0027366
151.42,0.0027369
151.43,0.0027372
151.44,0.00273749
151.45,0.00273779
151.46,0.00273809
151.47,0.00273839
151.48,0.00273869
151.49,0.00273899
151.5,0.00273929
151.51,0.00273959
151.52,0.00273989
151.53,0.00274019
151.54,0.00274049
151.55,0.00274079
151.56,0.00274109
151.57,0.00274139
151.58,0.00274169
151.59,0.00274199
151.6,0.00274229
151.61,0.00274258
151.62,0.00274288
151.63,0.00274318
151.64,0.00274348
151.65,0.00274378
151.66,0.00274408
151.67,0.00274438
151.68,0.00274468
151.69,0.00274498
151.7,0.00274528
151.71,0.00274558
151.72,0.00274588
151.73,0.00274618
151.74,0.00274648
151.75,0.00274678
151.76,0.00274708
151.77,0.00274737
151.78,0.00274767
151.79,0.00274797
151.8,0.00274827
151.81,0.00274857
151.82,0.00274887
151.83,0.00274917
151.84,0.00274947
151.85,0.00274977
151.86,0.00275007
151.87,0.00275037
151.88,0.00275067
151.89,0.00275097
151.9,0.00275127
151.91,0.00275157
151.92,0.00275187
151.93,0.00275216
151.94,0.00275246
151.95,0.00275276
151.96,0.00275306
151.97,0.00275336
151.98,0.00275366
151.99,0.00275396
152,0.00275426
152.01,0.00275456
152.02,0.00275486
152.03,0.00275516
152.04,0.00275546
152.05,0.00275576
152.06,0.00275606
152.07,0.00275636
152.08,0.00275666
152.09,0.00275696
152.1,0.00275725
152.11,0.00275755
152.12,0.00275785
152.13,0.00275815
152.14,0.00275845
152.15,0.00275875
152.16,0.00275905
152.17,0.00275935
152.18,0.00275965
152.19,0.00275995
152.2,0.00276025
152.21,0.00276055
152.22,0.00276085
152.23,0.00276115
152.24,0.00276145
152.25,0.00276175
152.26,0.00276204
152.27,0.00276234
152.28,0.00276264
152.29,0.00276294
152.3,0.00276324
152.31,0.00276354
152.32,0.00276384
152.33,0.00276414
152.34,0.00276444
152.35,0.00276474
152.36,0.00276504
152.37,0.00276534
152.38,0.00276564
152.39,0.00276594
152.4,0.00276624
152.41,0.00276654
152.42,0.00276684
152.43,0.00276713
152.44,0.00276743
152.45,0.00276773
152.46,0.00276803
152.47,0.00276833
152.48,0.00276863
152.49,0.00276893
152.5,0.00276923
152.51,0.00276953
152.52,0.00276983
152.53,0.00277013
152.54,0.00277043
152.55,0.00277073
152.56,0.00277103
152.57,0.00277133
152.58,0.00277163
152.59,0.00277192
152.6,0.00277222
152.61,0.00277252
152.62,0.00277282
152.63,0.00277312
152.64,0.00277342
152.65,0.00277372
152.66,0.00277402
152.67,0.00277432
152.68,0.00277462
152.69,0.00277492
152.7,0.00277522
152.71,0.00277552
152.72,0.00277582
152.73,0.00277612
152.74,0.00277642
152.75,0.00277671
152.76,0.00277701
152.77,0.00277731
152.78,0.00277761
152.79,0.00277791
152.8,0.00277821
152.81,0.00277851
152.82,0.00277881
152.83,0.00277911
152.84,0.00277941
152.85,0.00277971
152.86,0.00278001
152.87,0.00278031
152.88,0.00278061
152.89,0.00278091
152.9,0.00278121
152.91,0.00278151
152.92,0.0027818
152.93,0.0027821
152.94,0.0027824
152.95,0.0027827
152.96,0.002783
152.97,0.0027833
152.98,0.0027836
152.99,0.0027839
153,0.0027842
153.01,0.0027845
153.02,0.0027848
153.03,0.0027851
153.04,0.0027854
153.05,0.0027857
153.06,0.002786
153.07,0.0027863
153.08,0.00278659
153.09,0.00278689
153.1,0.00278719
153.11,0.00278749
153.12,0.00278779
153.13,0.00278809
153.14,0.00278839
153.15,0.00278869
153.16,0.00278899
153.17,0.00278929
153.18,0.00278959
153.19,0.00278989
153.2,0.00279019
153.21,0.00279049
153.22,0.00279079
153.23,0.00279109
153.24,0.00279139
153.25,0.00279168
153.26,0.00279198
153.27,0.00279228
153.28,0.00279258
153.29,0.00279288
153.3,0.00279318
153.31,0.00279348
153.32,0.00279378
153.33,0.00279408
153.34,0.00279438
153.35,0.00279468
153.36,0.00279498
153.37,0.00279528
153.38,0.00279558
153.39,0.00279588
153.4,0.00279618
153.41,0.00279647
153.42,0.00279677
153.43,0.00279707
153.44,0.00279737
153.45,0.00279767
153.46,0.00279797
153.47,0.00279827
153.48,0.00279857
153.49,0.00279887
153.5,0.00279917
153.51,0.00279947
153.52,0.00279977
153.53,0.00280007
153.54,0.00280037
153.55,0.00280067
153.56,0.00280097
153.57,0.00280126
153.58,0.00280156
153.59,0.00280186
153.6,0.00280216
153.61,0.00280246
153.62,0.00280276
153.63,0.00280306
153.64,0.00280336
153.65,0.00280366
153.66,0.00280396
153.67,0.00280426
153.68,0.00280456
153.69,0.00280486
153.7,0.00280516
153.71,0.00280546
153.72,0.00280576
153.73,0.00280606
153.74,0.00280635
153.75,0.00280665
153.76,0.00280695
153.77,0.00280725
153.78,0.00280755
153.79,0.00280785
153.8,0.00280815
153.81,0.00280845
153.82,0.00280875
153.83,0.00280905
153.84,0.00280935
153.85,0.00280965
153.86,0.00280995
153.87,0.00281025
153.88,0.00281055
153.89,0.00281085
153.9,0.00281114
153.91,0.00281144
153.92,0.00281174
153.93,0.00281204
153.94,0.00281234
153.95,0.00281264
153.96,0.00281294
153.97,0.00281324
153.98,0.00281354
153.99,0.00281384
154,0.00281414
154.01,0.00281444
154.02,0.00281474
154.03,0.00281504
154.04,0.00281534
154.05,0.00281564
154.06,0.00281594
154.07,0.00281623
154.08,0.00281653
154.09,0.00281683
154.1,0.00281713
154.11,0.00281743
154.12,0.00281773
154.13,0.00281803
154.14,0.00281833
154.15,0.00281863
154.16,0.00281893
154.17,0.00281923
154.18,0.00281953
154.19,0.00281983
154.2,0.00282013
154.21,0.00282043
154.22,0.00282073
154.23,0.00282102
154.24,0.00282132
154.25,0.00282162
154.26,0.00282192
154.27,0.00282222
154.28,0.00282252
154.29,0.00282282
154.3,0.00282312
154.31,0.00282342
154.32,0.00282372
154.33,0.00282402
154.34,0.00282432
154.35,0.00282462
154.36,0.00282492
154.37,0.00282522
154.38,0.00282552
154.39,0.00282581
154.4,0.00282611
154.41,0.00282641
154.42,0.00282671
154.43,0.00282701
154.44,0.00282731
154.45,0.00282761
154.46,0.00282791
154.47,0.00282821
154.48,0.00282851
154.49,0.00282881
154.5,0.00282911
154.51,0.00282941
154.52,0.00282971
154.53,0.00283001
154.54,0.00283031
154.55,0.00283061
154.56,0.0028309
154.57,0.0028312
154.58,0.0028315
154.59,0.0028318
154.6,0.0028321
154.61,0.0028324
154.62,0.0028327
154.63,0.002833
154.64,0.0028333
154.65,0.0028336
154.66,0.0028339
154.67,0.0028342
154.68,0.0028345
154.69,0.0028348
154.7,0.0028351
154.71,0.0028354
154.72,0.00283569
154.73,0.00283599
154.74,0.00283629
154.75,0.00283659
154.76,0.00283689
154.77,0.00283719
154.78,0.00283749
154.79,0.00283779
154.8,0.00283809
154.81,0.00283839
154.82,0.00283869
154.83,0.00283899
154.84,0.00283929
154.85,0.00283959
154.86,0.00283989
154.87,0.00284019
154.88,0.00284049
154.89,0.00284078
154.9,0.00284108
154.91,0.00284138
154.92,0.00284168
154.93,0.00284198
154.94,0.00284228
154.95,0.00284258
154.96,0.00284288
154.97,0.00284318
154.98,0.00284348
154.99,0.00284378
155,0.00284408
155.01,0.00284438
155.02,0.00284468
155.03,0.00284498
155.04,0.00284528
155.05,0.00284557
155.06,0.00284587
155.07,0.00284617
155.08,0.00284647
155.09,0.00284677
155.1,0.00284707
155.11,0.00284737
155.12,0.00284767
155.13,0.00284797
155.14,0.00284827
155.15,0.00284857
155.16,0.00284887
155.17,0.00284917
155.18,0.00284947
155.19,0.00284977
155.2,0.00285007
155.21,0.00285036
155.22,0.00285066
155.23,0.00285096
155.24,0.00285126
155.25,0.00285156
155.26,0.00285186
155.27,0.00285216
155.28,0.00285246
155.29,0.00285276
155.3,0.00285306
155.31,0.00285336
155.32,0.00285366
155.33,0.00285396
155.34,0.00285426
155.35,0.00285456
155.36,0.00285486
155.37,0.00285516
155.38,0.00285545
155.39,0.00285575
155.4,0.00285605
155.41,0.00285635
155.42,0.00285665
155.43,0.00285695
155.44,0.00285725
155.45,0.00285755
155.46,0.00285785
155.47,0.00285815
155.48,0.00285845
155.49,0.00285875
155.5,0.00285905
155.51,0.00285935
155.52,0.00285965
155.53,0.00285995
155.54,0.00286024
155.55,0.00286054
155.56,0.00286084
155.57,0.00286114
155.58,0.00286144
155.59,0.00286174
155.6,0.00286204
155.61,0.00286234
155.62,0.00286264
155.63,0.00286294
155.64,0.00286324
155.65,0.00286354
155.66,0.00286384
155.67,0.00286414
155.68,0.00286444
155.69,0.00286474
155.7,0.00286504
155.71,0.00286533
155.72,0.00286563
155.73,0.00286593
155.74,0.00286623
155.75,0.00286653
155.76,0.00286683
155.77,0.00286713
155.78,0.00286743
155.79,0.00286773
155.8,0.00286803
155.81,0.00286833
155.82,0.00286863
155.83,0.00286893
155.84,0.00286923
155.85,0.00286953
155.86,0.00286983
155.87,0.00287012
155.88,0.00287042
155.89,0.00287072
155.9,0.00287102
155.91,0.00287132
155.92,0.00287162
155.93,0.00287192
155.94,0.00287222
155.95,0.00287252
155.96,0.00287282
155.97,0.00287312
155.98,0.00287342
155.99,0.00287372
156,0.00287402
156.01,0.00287432
156.02,0.00287462
156.03,0.00287491
156.04,0.00287521
156.05,0.00287551
156.06,0.00287581
156.07,0.00287611
156.08,0.00287641
156.09,0.00287671
156.1,0.00287701
156.11,0.00287731
156.12,0.00287761
156.13,0.00287791
156.14,0.00287821
156.15,0.00287851
156.16,0.00287881
156.17,0.00287911
156.18,0.00287941
156.19,0.00287971
156.2,0.00288
156.21,0.0028803
156.22,0.0028806
156.23,0.0028809
156.24,0.0028812
156.25,0.0028815
156.26,0.0028818
156.27,0.0028821
156.28,0.0028824
156.29,0.0028827
156.3,0.002883
156.31,0.0028833
156.32,0.0028836
156.33,0.0028839
156.34,0.0028842
156.35,0.0028845
156.36,0.00288479
156.37,0.00288509
156.38,0.00288539
156.39,0.00288569
156.4,0.00288599
156.41,0.00288629
156.42,0.00288659
156.43,0.00288689
156.44,0.00288719
156.45,0.00288749
156.46,0.00288779
156.47,0.00288809
156.48,0.00288839
156.49,0.00288869
156.5,0.00288899
156.51,0.00288929
156.52,0.00288958
156.53,0.00288988
156.54,0.00289018
156.55,0.00289048
156.56,0.00289078
156.57,0.00289108
156.58,0.00289138
156.59,0.00289168
156.6,0.00289198
156.61,0.00289228
156.62,0.00289258
156.63,0.00289288
156.64,0.00289318
156.65,0.00289348
156.66,0.00289378
156.67,0.00289408
156.68,0.00289438
156.69,0.00289467
156.7,0.00289497
156.71,0.00289527
156.72,0.00289557
156.73,0.00289587
156.74,0.00289617
156.75,0.00289647
156.76,0.00289677
156.77,0.00289707
156.78,0.00289737
156.79,0.00289767
156.8,0.00289797
156.81,0.00289827
156.82,0.00289857
156.83,0.00289887
156.84,0.00289917
156.85,0.00289946
156.86,0.00289976
156.87,0.00290006
156.88,0.00290036
156.89,0.00290066
156.9,0.00290096
156.91,0.00290126
156.92,0.00290156
156.93,0.00290186
156.94,0.00290216
156.95,0.00290246
156.96,0.00290276
156.97,0.00290306
156.98,0.00290336
156.99,0.00290366
157,0.00290396
157.01,0.00290426
157.02,0.00290455
157.03,0.00290485
157.04,0.00290515
157.05,0.00290545
157.06,0.00290575
157.07,0.00290605
157.08,0.00290635
157.09,0.00290665
157.1,0.00290695
157.11,0.00290725
157.12,0.00290755
157.13,0.00290785
157.14,0.00290815
157.15,0.00290845
157.16,0.00290875
157.17,0.00290905
157.18,0.00290934
157.19,0.00290964
157.2,0.00290994
157.21,0.00291024
157.22,0.00291054
157.23,0.00291084
157.24,0.00291114
157.25,0.00291144
157.26,0.00291174
157.27,0.00291204
157.28,0.00291234
157.29,0.00291264
157.3,0.00291294
157.31,0.00291324
157.32,0.00291354
157.33,0.00291384
157.34,0.00291413
157.35,0.00291443
157.36,0.00291473
157.37,0.00291503
157.38,0.00291533
157.39,0.00291563
157.4,0.00291593
157.41,0.00291623
157.42,0.00291653
157.43,0.00291683
157.44,0.00291713
157.45,0.00291743
157.46,0.00291773
157.47,0.00291803
157.48,0.00291833
157.49,0.00291863
157.5,0.00291893
157.51,0.00291922
157.52,0.00291952
157.53,0.00291982
157.54,0.00292012
157.55,0.00292042
157.56,0.00292072
157.57,0.00292102
157.58,0.00292132
157.59,0.00292162
157.6,0.00292192
157.61,0.00292222
157.62,0.00292252
157.63,0.00292282
157.64,0.00292312
157.65,0.00292342
157.66,0.00292372
157.67,0.00292401
157.68,0.00292431
157.69,0.00292461
157.7,0.00292491
157.71,0.00292521
157.72,0.00292551
157.73,0.00292581
157.74,0.00292611
157.75,0.00292641
157.76,0.00292671
157.77,0.00292701
157.78,0.00292731
157.79,0.00292761
157.8,0.00292791
157.81,0.00292821
157.82,0.00292851
157.83,0.00292881
157.84,0.0029291
157.85,0.0029294
157.86,0.0029297
157.87,0.00293
157.88,0.0029303
157.89,0.0029306
157.9,0.0029309
157.91,0.0029312
157.92,0.0029315
157.93,0.0029318
157.94,0.0029321
157.95,0.0029324
157.96,0.0029327
157.97,0.002933
157.98,0.0029333
157.99,0.0029336
158,0.00293389
158.01,0.00293419
158.02,0.00293449
158.03,0.00293479
158.04,0.00293509
158.05,0.00293539
158.06,0.00293569
158.07,0.00293599
158.08,0.00293629
158.09,0.00293659
158.1,0.00293689
158.11,0.00293719
158.12,0.00293749
158.13,0.00293779
158.14,0.00293809
158.15,0.00293839
158.16,0.00293868
158.17,0.00293898
158.18,0.00293928
158.19,0.00293958
158.2,0.00293988
158.21,0.00294018
158.22,0.00294048
158.23,0.00294078
158.24,0.00294108
158.25,0.00294138
158.26,0.00294168
158.27,0.00294198
158.28,0.00294228
158.29,0.00294258
158.3,0.00294288
158.31,0.00294318
158.32,0.00294348
158.33,0.00294377
158.34,0.00294407
158.35,0.00294437
158.36,0.00294467
158.37,0.00294497
158.38,0.00294527
158.39,0.00294557
158.4,0.00294587
158.41,0.00294617
158.42,0.00294647
158.43,0.00294677
158.44,0.00294707
158.45,0.00294737
158.46,0.00294767
158.47,0.00294797
158.48,0.00294827
158.49,0.00294856
158.5,0.00294886
158.51,0.00294916
158.52,0.00294946
158.53,0.00294976
158.54,0.00295006
158.55,0.00295036
158.56,0.00295066
158.57,0.00295096
158.58,0.00295126
158.59,0.00295156
158.6,0.00295186
158.61,0.00295216
158.62,0.00295246
158.63,0.00295276
158.64,0.00295306
158.65,0.00295336
158.66,0.00295365
158.67,0.00295395
158.68,0.00295425
158.69,0.00295455
158.7,0.00295485
158.71,0.00295515
158.72,0.00295545
158.73,0.00295575
158.74,0.00295605
158.75,0.00295635
158.76,0.00295665
158.77,0.00295695
158.78,0.00295725
158.79,0.00295755
158.8,0.00295785
158.81,0.00295815
158.82,0.00295844
158.83,0.00295874
158.84,0.00295904
158.85,0.00295934
158.86,0.00295964
158.87,0.00295994
158.88,0.00296024
158.89,0.00296054
158.9,0.00296084
158.91,0.00296114
158.92,0.00296144
158.93,0.00296174
158.94,0.00296204
158.95,0.00296234
158.96,0.00296264
158.97,0.00296294
158.98,0.00296323
158.99,0.00296353
159,0.00296383
159.01,0.00296413
159.02,0.00296443
159.03,0.00296473
159.04,0.00296503
159.05,0.00296533
159.06,0.00296563
159.07,0.00296593
159.08,0.00296623
159.09,0.00296653
159.1,0.00296683
159.11,0.00296713
159.12,0.00296743
159.13,0.00296773
159.14,0.00296803
159.15,0.00296832
159.16,0.00296862
159.17,0.00296892
159.18,0.00296922
159.19,0.00296952
159.2,0.00296982
159.21,0.00297012
159.22,0.00297042
159.23,0.00297072
159.24,0.00297102
159.25,0.00297132
159.26,0.00297162
159.27,0.00297192
159.28,0.00297222
159.29,0.00297252
159.3,0.00297282
159.31,0.00297311
159.32,0.00297341
159.33,0.00297371
159.34,0.00297401
159.35,0.00297431
159.36,0.00297461
159.37,0.00297491
159.38,0.00297521
159.39,0.00297551
159.4,0.00297581
159.41,0.00297611
159.42,0.00297641
159.43,0.00297671
159.44,0.00297701
159.45,0.00297731
159.46,0.00297761
159.47,0.00297791
159.48,0.0029782
159.49,0.0029785
159.5,0.0029788
159.51,0.0029791
159.52,0.0029794
159.53,0.0029797
159.54,0.00298
159.55,0.0029803
159.56,0.0029806
159.57,0.0029809
159.58,0.0029812
159.59,0.0029815
159.6,0.0029818
159.61,0.0029821
159.62,0.0029824
159.63,0.0029827
159.64,0.00298299
159.65,0.00298329
159.66,0.00298359
159.67,0.00298389
159.68,0.00298419
159.69,0.00298449
159.7,0.00298479
159.71,0.00298509
159.72,0.00298539
159.73,0.00298569
159.74,0.00298599
159.75,0.00298629
159.76,0.00298659
159.77,0.00298689
159.78,0.00298719
159.79,0.00298749
159.8,0.00298778
159.81,0.00298808
159.82,0.00298838
159.83,0.00298868
159.84,0.00298898
159.85,0.00298928
159.86,0.00298958
159.87,0.00298988
159.88,0.00299018
159.89,0.00299048
159.9,0.00299078
159.91,0.00299108
159.92,0.00299138
159.93,0.00299168
159.94,0.00299198
159.95,0.00299228
159.96,0.00299258
159.97,0.00299287
159.98,0.00299317
159.99,0.00299347
160,0.00299377
160.01,0.00299407
160.02,0.00299437
160.03,0.00299467
160.04,0.00299497
160.05,0.00299527
160.06,0.00299557
160.07,0.00299587
160.08,0.00299617
160.09,0.00299647
160.1,0.00299677
160.11,0.00299707
160.12,0.00299737
160.13,0.00299766
160.14,0.00299796
160.15,0.00299826
160.16,0.00299856
160.17,0.00299886
160.18,0.00299916
160.19,0.00299946
160.2,0.00299976
160.21,0.00300006
160.22,0.00300036
160.23,0.00300066
160.24,0.00300096
160.25,0.00300126
160.26,0.00300156
160.27,0.00300186
160.28,0.00300216
160.29,0.00300246
160.3,0.00300275
160.31,0.00300305
160.32,0.00300335
160.33,0.00300365
160.34,0.00300395
160.35,0.00300425
160.36,0.00300455
160.37,0.00300485
160.38,0.00300515
160.39,0.00300545
160.4,0.00300575
160.41,0.00300605
160.42,0.00300635
160.43,0.00300665
160.44,0.00300695
160.45,0.00300725
160.46,0.00300754
160.47,0.00300784
160.48,0.00300814
160.49,0.00300844
160.5,0.00300874
160.51,0.00300904
160.52,0.00300934
160.53,0.00300964
160.54,0.00300994
160.55,0.00301024
160.56,0.00301054
160.57,0.00301084
160.58,0.00301114
160.59,0.00301144
160.6,0.00301174
160.61,0.00301204
160.62,0.00301233
160.63,0.00301263
160.64,0.00301293
160.65,0.00301323
160.66,0.00301353
160.67,0.00301383
160.68,0.00301413
160.69,0.00301443
160.7,0.00301473
160.71,0.00301503
160.72,0.00301533
160.73,0.00301563
160.74,0.00301593
160.75,0.00301623
160.76,0.00301653
160.77,0.00301683
160.78,0.00301713
160.79,0.00301742
160.8,0.00301772
160.81,0.00301802
160.82,0.00301832
160.83,0.00301862
160.84,0.00301892
160.85,0.00301922
160.86,0.00301952
160.87,0.00301982
160.88,0.00302012
160.89,0.00302042
160.9,0.00302072
160.91,0.00302102
160.92,0.00302132
160.93,0.00302162
160.94,0.00302192
160.95,0.00302221
160.96,0.00302251
160.97,0.00302281
160.98,0.00302311
160.99,0.00302341
161,0.00302371
161.01,0.00302401
161.02,0.00302431
161.03,0.00302461
161.04,0.00302491
161.05,0.00302521
161.06,0.00302551
161.07,0.00302581
161.08,0.00302611
161.09,0.00302641
161.1,0.00302671
161.11,0.003027
161.12,0.0030273
161.13,0.0030276
