time,Nodes1Paths2.timeDiffObserver_Voted.ScaledTimeDiff:vector
137.38,1.43466e-06
137.39,1.43542e-06
137.4,1.43618e-06
137.41,1.43694e-06
137.42,1.4377e-06
137.43,1.43846e-06
137.44,1.43922e-06
137.45,1.43998e-06
137.46,1.44074e-06
137.47,1.4415e-06
137.48,1.44226e-06
137.49,1.44302e-06
137.5,1.44378e-06
137.51,1.44454e-06
137.52,1.4453e-06
137.53,1.44606e-06
137.54,1.44682e-06
137.55,1.44758e-06
137.56,1.44834e-06
137.57,1.4491e-06
137.58,1.44986e-06
137.59,1.45062e-06
137.6,1.45138e-06
137.61,1.45214e-06
137.62,1.4529e-06
137.63,1.45366e-06
137.64,1.45442e-06
137.65,1.45518e-06
137.66,1.45594e-06
137.67,1.4567e-06
137.68,1.45746e-06
137.69,1.45822e-06
137.7,1.45898e-06
137.71,1.45974e-06
137.72,1.4605e-06
137.73,1.46126e-06
137.74,1.46202e-06
137.75,1.46278e-06
137.76,1.46354e-06
137.77,1.4643e-06
137.78,1.46506e-06
137.79,1.46582e-06
137.8,1.46658e-06
137.81,1.46734e-06
137.82,1.4681e-06
137.83,1.46886e-06
137.84,1.46962e-06
137.85,1.47038e-06
137.86,1.47114e-06
137.87,1.4719e-06
137.88,1.47266e-06
137.89,1.47342e-06
137.9,1.47418e-06
137.91,1.47494e-06
137.92,1.4757e-06
137.93,1.47646e-06
137.94,1.47722e-06
137.95,1.47798e-06
137.96,1.47874e-06
137.97,1.4795e-06
137.98,1.48026e-06
137.99,1.48102e-06
138,1.48178e-06
138.01,1.48254e-06
138.02,1.4833e-06
138.03,1.48406e-06
138.04,1.48482e-06
138.05,1.48558e-06
138.06,1.48634e-06
138.07,1.4871e-06
138.08,1.48786e-06
138.09,1.48862e-06
138.1,1.48938e-06
138.11,1.49014e-06
138.12,1.4909e-06
138.13,1.49166e-06
138.14,1.49242e-06
138.15,1.49318e-06
138.16,1.49394e-06
138.17,1.4947e-06
138.18,1.49546e-06
138.19,1.49622e-06
138.2,1.49698e-06
138.21,1.49774e-06
138.22,1.4985e-06
138.23,1.49926e-06
138.24,1.50002e-06
138.25,1.50078e-06
138.26,1.50154e-06
138.27,1.5023e-06
138.28,1.50306e-06
138.29,1.50382e-06
138.3,1.50458e-06
138.31,1.50534e-06
138.32,1.5061e-06
138.33,1.50686e-06
138.34,1.50762e-06
138.35,1.50838e-06
138.36,1.50914e-06
138.37,1.5099e-06
138.38,1.51066e-06
138.39,1.51142e-06
138.4,1.51218e-06
138.41,1.51294e-06
138.42,1.5137e-06
138.43,1.51446e-06
138.44,1.51522e-06
138.45,1.51598e-06
138.46,1.51674e-06
138.47,1.5175e-06
138.48,1.51826e-06
138.49,1.51902e-06
138.5,1.51978e-06
138.51,1.52054e-06
138.52,1.5213e-06
138.53,1.52206e-06
138.54,1.52282e-06
138.55,1.52358e-06
138.56,1.52434e-06
138.57,1.5251e-06
138.58,1.52586e-06
138.59,1.52662e-06
138.6,1.52738e-06
138.61,1.52814e-06
138.62,1.5289e-06
138.63,1.52966e-06
138.64,1.53042e-06
138.65,1.53118e-06
138.66,1.53194e-06
138.67,1.5327e-06
138.68,1.53346e-06
138.69,1.53422e-06
138.7,1.53498e-06
138.71,1.53574e-06
138.72,1.5365e-06
138.73,1.53726e-06
138.74,1.53802e-06
138.75,1.53878e-06
138.76,1.53954e-06
138.77,1.5403e-06
138.78,1.54106e-06
138.79,1.54182e-06
138.8,1.54258e-06
138.81,1.54334e-06
138.82,1.5441e-06
138.83,1.54486e-06
138.84,1.54562e-06
138.85,1.54638e-06
138.86,1.54714e-06
138.87,1.5479e-06
138.88,1.54866e-06
138.89,1.54942e-06
138.9,1.55018e-06
138.91,1.55094e-06
138.92,1.5517e-06
138.93,1.55246e-06
138.94,1.55322e-06
138.95,1.55398e-06
138.96,1.55474e-06
138.97,1.5555e-06
138.98,1.55626e-06
138.99,1.55702e-06
139,1.55778e-06
139.01,1.55854e-06
139.02,1.5593e-06
139.03,1.56006e-06
139.04,1.56082e-06
139.05,1.56158e-06
139.06,1.56234e-06
139.07,1.5631e-06
139.08,1.56386e-06
139.09,1.56462e-06
139.1,1.56538e-06
139.11,1.56614e-06
139.12,1.5669e-06
139.13,1.56766e-06
139.14,1.56842e-06
139.15,1.56918e-06
139.16,1.56994e-06
139.17,1.5707e-06
139.18,1.57146e-06
139.19,1.57222e-06
139.2,1.57298e-06
139.21,1.57374e-06
139.22,1.5745e-06
139.23,1.57526e-06
139.24,1.57602e-06
139.25,1.57678e-06
139.26,1.57754e-06
139.27,1.5783e-06
139.28,1.57906e-06
139.29,1.57982e-06
139.3,1.58058e-06
139.31,1.58134e-06
139.32,1.5821e-06
139.33,1.58286e-06
139.34,1.58362e-06
139.35,1.58438e-06
139.36,1.58514e-06
139.37,1.5859e-06
139.38,1.58666e-06
139.39,1.58742e-06
139.4,1.58818e-06
139.41,1.58894e-06
139.42,1.5897e-06
139.43,1.59046e-06
139.44,1.59122e-06
139.45,1.59198e-06
139.46,1.59274e-06
139.47,1.5935e-06
139.48,1.59426e-06
139.49,1.59502e-06
139.5,1.59578e-06
139.51,1.59654e-06
139.52,1.5973e-06
139.53,1.59806e-06
139.54,1.59882e-06
139.55,1.59958e-06
139.56,1.60034e-06
139.57,1.6011e-06
139.58,1.60186e-06
139.59,1.60262e-06
139.6,1.60338e-06
139.61,1.60414e-06
139.62,1.6049e-06
139.63,1.60566e-06
139.64,1.60642e-06
139.65,1.60718e-06
139.66,1.60794e-06
139.67,1.6087e-06
139.68,1.60946e-06
139.69,1.61022e-06
139.7,1.61098e-06
139.71,1.61174e-06
139.72,1.6125e-06
139.73,1.61326e-06
139.74,1.61402e-06
139.75,1.61478e-06
139.76,1.61554e-06
139.77,1.6163e-06
139.78,1.61706e-06
139.79,1.61782e-06
139.8,1.61858e-06
139.81,1.61934e-06
139.82,1.6201e-06
139.83,1.62086e-06
139.84,1.62162e-06
139.85,1.62238e-06
139.86,1.62314e-06
139.87,1.6239e-06
139.88,1.62466e-06
139.89,1.62542e-06
139.9,1.62618e-06
139.91,1.62694e-06
139.92,1.6277e-06
139.93,1.62846e-06
139.94,1.62922e-06
139.95,1.62998e-06
139.96,1.63074e-06
139.97,1.6315e-06
139.98,1.63226e-06
139.99,1.63302e-06
140,1.63378e-06
140.01,1.63454e-06
140.02,1.6353e-06
140.03,1.63606e-06
140.04,1.63682e-06
140.05,1.63758e-06
140.06,1.63834e-06
140.07,1.6391e-06
140.08,1.63986e-06
140.09,1.64062e-06
140.1,1.64138e-06
140.11,1.64214e-06
140.12,1.6429e-06
140.13,1.64366e-06
140.14,1.64442e-06
140.15,1.64518e-06
140.16,1.64594e-06
140.17,1.6467e-06
140.18,1.64746e-06
140.19,1.64822e-06
140.2,1.64898e-06
140.21,1.64974e-06
140.22,1.6505e-06
140.23,1.65126e-06
140.24,1.65202e-06
140.25,1.65278e-06
140.26,1.65354e-06
140.27,1.6543e-06
140.28,1.65506e-06
140.29,1.65582e-06
140.3,1.65658e-06
140.31,1.65734e-06
140.32,1.6581e-06
140.33,1.65886e-06
140.34,1.65962e-06
140.35,1.66038e-06
140.36,1.66114e-06
140.37,1.6619e-06
140.38,1.66266e-06
140.39,1.66342e-06
140.4,1.66418e-06
140.41,1.66494e-06
140.42,1.6657e-06
140.43,1.66646e-06
140.44,1.66722e-06
140.45,1.66798e-06
140.46,1.66874e-06
140.47,1.6695e-06
140.48,1.67026e-06
140.49,1.67102e-06
140.5,1.67178e-06
140.51,1.67254e-06
140.52,1.6733e-06
140.53,1.67406e-06
140.54,1.67482e-06
140.55,1.67558e-06
140.56,1.67634e-06
140.57,1.6771e-06
140.58,1.67786e-06
140.59,1.67862e-06
140.6,1.67938e-06
140.61,1.68014e-06
140.62,1.6809e-06
140.63,1.68166e-06
140.64,1.68242e-06
140.65,1.68318e-06
140.66,1.68394e-06
140.67,1.6847e-06
140.68,1.68546e-06
140.69,1.68622e-06
140.7,1.68698e-06
140.71,1.68774e-06
140.72,1.6885e-06
140.73,1.68926e-06
140.74,1.69002e-06
140.75,1.69078e-06
140.76,1.69154e-06
140.77,1.6923e-06
140.78,1.69306e-06
140.79,1.69382e-06
140.8,1.69458e-06
140.81,1.69534e-06
140.82,1.6961e-06
140.83,1.69686e-06
140.84,1.69762e-06
140.85,1.69838e-06
140.86,1.69914e-06
140.87,1.6999e-06
140.88,1.70066e-06
140.89,1.70142e-06
140.9,1.70218e-06
140.91,1.70294e-06
140.92,1.7037e-06
140.93,1.70446e-06
140.94,1.70522e-06
140.95,1.70598e-06
140.96,1.70674e-06
140.97,1.7075e-06
140.98,1.70826e-06
140.99,1.70902e-06
141,1.70978e-06
141.01,1.71054e-06
141.02,1.7113e-06
141.03,1.71206e-06
141.04,1.71282e-06
141.05,1.71358e-06
141.06,1.71434e-06
141.07,1.7151e-06
141.08,1.71586e-06
141.09,1.71662e-06
141.1,1.71738e-06
141.11,1.71814e-06
141.12,1.7189e-06
141.13,1.71966e-06
141.14,1.72042e-06
141.15,1.72118e-06
141.16,1.72194e-06
141.17,1.7227e-06
141.18,1.72346e-06
141.19,1.72422e-06
141.2,1.72498e-06
141.21,1.72574e-06
141.22,1.7265e-06
141.23,1.72726e-06
141.24,1.72802e-06
141.25,1.72878e-06
141.26,1.72954e-06
141.27,1.7303e-06
141.28,1.73106e-06
141.29,1.73182e-06
141.3,1.73258e-06
141.31,1.73334e-06
141.32,1.7341e-06
141.33,1.73486e-06
141.34,1.73562e-06
141.35,1.73638e-06
141.36,1.73714e-06
141.37,1.7379e-06
141.38,1.73866e-06
141.39,1.73942e-06
141.4,1.74018e-06
141.41,1.74094e-06
141.42,1.7417e-06
141.43,1.74246e-06
141.44,1.74322e-06
141.45,1.74398e-06
141.46,1.74474e-06
141.47,1.7455e-06
141.48,1.74626e-06
141.49,1.74702e-06
141.5,1.74778e-06
141.51,1.74854e-06
141.52,1.7493e-06
141.53,1.75006e-06
141.54,1.75082e-06
141.55,1.75158e-06
141.56,1.75234e-06
141.57,1.7531e-06
141.58,1.75386e-06
141.59,1.75462e-06
141.6,1.75538e-06
141.61,1.75614e-06
141.62,1.7569e-06
141.63,1.75766e-06
141.64,1.75842e-06
141.65,1.75918e-06
141.66,1.75994e-06
141.67,1.7607e-06
141.68,1.76146e-06
141.69,1.76222e-06
141.7,1.76298e-06
141.71,1.76374e-06
141.72,1.7645e-06
141.73,1.76526e-06
141.74,1.76602e-06
141.75,1.76678e-06
141.76,1.76754e-06
141.77,1.7683e-06
141.78,1.76906e-06
141.79,1.76982e-06
141.8,1.77058e-06
141.81,1.77134e-06
141.82,1.7721e-06
141.83,1.77286e-06
141.84,1.77362e-06
141.85,1.77438e-06
141.86,1.77514e-06
141.87,1.7759e-06
141.88,1.77666e-06
141.89,1.77742e-06
141.9,1.77818e-06
141.91,1.77894e-06
141.92,1.7797e-06
141.93,1.78046e-06
141.94,1.78122e-06
141.95,1.78198e-06
141.96,1.78274e-06
141.97,1.7835e-06
141.98,1.78426e-06
141.99,1.78502e-06
142,1.78578e-06
142.01,1.78654e-06
142.02,1.7873e-06
142.03,1.78806e-06
142.04,1.78882e-06
142.05,1.78958e-06
142.06,1.79034e-06
142.07,1.7911e-06
142.08,1.79186e-06
142.09,1.79262e-06
142.1,1.79338e-06
142.11,1.79414e-06
142.12,1.7949e-06
142.13,1.79566e-06
142.14,1.79642e-06
142.15,1.79718e-06
142.16,1.79794e-06
142.17,1.7987e-06
142.18,1.79946e-06
142.19,1.80022e-06
142.2,1.80098e-06
142.21,1.80174e-06
142.22,1.8025e-06
142.23,1.80326e-06
142.24,1.80402e-06
142.25,1.80478e-06
142.26,1.80554e-06
142.27,1.8063e-06
142.28,1.80706e-06
142.29,1.80782e-06
142.3,1.80858e-06
142.31,1.80934e-06
142.32,1.8101e-06
142.33,1.81086e-06
142.34,1.81162e-06
142.35,1.81238e-06
142.36,1.81314e-06
142.37,1.8139e-06
142.38,1.81466e-06
142.39,1.81542e-06
142.4,1.81618e-06
142.41,1.81694e-06
142.42,1.8177e-06
142.43,1.81846e-06
142.44,1.81922e-06
142.45,1.81998e-06
142.46,1.82074e-06
142.47,1.8215e-06
142.48,1.82226e-06
142.49,1.82302e-06
142.5,1.82378e-06
142.51,1.82454e-06
142.52,1.8253e-06
142.53,1.82606e-06
142.54,1.82682e-06
142.55,1.82758e-06
142.56,1.82834e-06
142.57,1.8291e-06
142.58,1.82986e-06
142.59,1.83062e-06
142.6,1.83138e-06
142.61,1.83214e-06
142.62,1.8329e-06
142.63,1.83366e-06
142.64,1.83442e-06
142.65,1.83518e-06
142.66,1.83594e-06
142.67,1.8367e-06
142.68,1.83746e-06
142.69,1.83822e-06
142.7,1.83898e-06
142.71,1.83974e-06
142.72,1.8405e-06
142.73,1.84126e-06
142.74,1.84202e-06
142.75,1.84278e-06
142.76,1.84354e-06
142.77,1.8443e-06
142.78,1.84506e-06
142.79,1.84582e-06
142.8,1.84658e-06
142.81,1.84734e-06
142.82,1.8481e-06
142.83,1.84886e-06
142.84,1.84962e-06
142.85,1.85038e-06
142.86,1.85114e-06
142.87,1.8519e-06
142.88,1.85266e-06
142.89,1.85342e-06
142.9,1.85418e-06
142.91,1.85494e-06
142.92,1.8557e-06
142.93,1.85646e-06
142.94,1.85722e-06
142.95,1.85798e-06
142.96,1.85874e-06
142.97,1.8595e-06
142.98,1.86026e-06
142.99,1.86102e-06
143,1.86178e-06
143.01,1.86254e-06
143.02,1.8633e-06
143.03,1.86406e-06
143.04,1.86482e-06
143.05,1.86558e-06
143.06,1.86634e-06
143.07,1.8671e-06
143.08,1.86786e-06
143.09,1.86862e-06
143.1,1.86938e-06
143.11,1.87014e-06
143.12,1.8709e-06
143.13,1.87166e-06
143.14,1.87242e-06
143.15,1.87318e-06
143.16,1.87394e-06
143.17,1.8747e-06
143.18,1.87546e-06
143.19,1.87622e-06
143.2,1.87698e-06
143.21,1.87774e-06
143.22,1.8785e-06
143.23,1.87926e-06
143.24,1.88002e-06
143.25,1.88078e-06
143.26,1.88154e-06
143.27,1.8823e-06
143.28,1.88306e-06
143.29,1.88382e-06
143.3,1.88458e-06
143.31,1.88534e-06
143.32,1.8861e-06
143.33,1.88686e-06
143.34,1.88762e-06
143.35,1.88838e-06
143.36,1.88914e-06
143.37,1.8899e-06
143.38,1.89066e-06
143.39,1.89142e-06
143.4,1.89218e-06
143.41,1.89294e-06
143.42,1.8937e-06
143.43,1.89446e-06
143.44,1.89522e-06
143.45,1.89598e-06
143.46,1.89674e-06
143.47,1.8975e-06
143.48,1.89826e-06
143.49,1.89902e-06
143.5,1.89978e-06
143.51,1.90054e-06
143.52,1.9013e-06
143.53,1.90206e-06
143.54,1.90282e-06
143.55,1.90358e-06
143.56,1.90434e-06
143.57,1.9051e-06
143.58,1.90586e-06
143.59,1.90662e-06
143.6,1.90738e-06
143.61,1.90814e-06
143.62,1.9089e-06
143.63,1.90966e-06
143.64,1.91042e-06
143.65,1.91118e-06
143.66,1.91194e-06
143.67,1.9127e-06
143.68,1.91346e-06
143.69,1.91422e-06
143.7,1.91498e-06
143.71,1.91574e-06
143.72,1.9165e-06
143.73,1.91726e-06
143.74,1.91802e-06
143.75,1.91878e-06
143.76,1.91954e-06
143.77,1.9203e-06
143.78,1.92106e-06
143.79,1.92182e-06
143.8,1.92258e-06
143.81,1.92334e-06
143.82,1.9241e-06
143.83,1.92486e-06
143.84,1.92562e-06
143.85,1.92638e-06
143.86,1.92714e-06
143.87,1.9279e-06
143.88,1.92866e-06
143.89,1.92942e-06
143.9,1.93018e-06
143.91,1.93094e-06
143.92,1.9317e-06
143.93,1.93246e-06
143.94,1.93322e-06
143.95,1.93398e-06
143.96,1.93474e-06
143.97,1.9355e-06
143.98,1.93626e-06
143.99,1.93702e-06
144,1.93778e-06
144.01,1.93854e-06
144.02,1.9393e-06
144.03,1.94006e-06
144.04,1.94082e-06
144.05,1.94158e-06
144.06,1.94234e-06
144.07,1.9431e-06
144.08,1.94386e-06
144.09,1.94462e-06
144.1,1.94538e-06
144.11,1.94614e-06
144.12,1.9469e-06
144.13,1.94766e-06
144.14,1.94842e-06
144.15,1.94918e-06
144.16,1.94994e-06
144.17,1.9507e-06
144.18,1.95146e-06
144.19,1.95222e-06
144.2,1.95298e-06
144.21,1.95374e-06
144.22,1.9545e-06
144.23,1.95526e-06
144.24,1.95602e-06
144.25,1.95678e-06
144.26,1.95754e-06
144.27,1.9583e-06
144.28,1.95906e-06
144.29,1.95982e-06
144.3,1.96058e-06
144.31,1.96134e-06
144.32,1.9621e-06
144.33,1.96286e-06
144.34,1.96362e-06
144.35,1.96438e-06
144.36,1.96514e-06
144.37,1.9659e-06
144.38,1.96666e-06
144.39,1.96742e-06
144.4,1.96818e-06
144.41,1.96894e-06
144.42,1.9697e-06
144.43,1.97046e-06
144.44,1.97122e-06
144.45,1.97198e-06
144.46,1.97274e-06
144.47,1.9735e-06
144.48,1.97426e-06
144.49,1.97502e-06
144.5,1.97578e-06
144.51,1.97654e-06
144.52,1.9773e-06
144.53,1.97806e-06
144.54,1.97882e-06
144.55,1.97958e-06
144.56,1.98034e-06
144.57,1.9811e-06
144.58,1.98186e-06
144.59,1.98262e-06
144.6,1.98338e-06
144.61,1.98414e-06
144.62,1.9849e-06
144.63,1.98566e-06
144.64,1.98642e-06
144.65,1.98718e-06
144.66,1.98794e-06
144.67,1.9887e-06
144.68,1.98946e-06
144.69,1.99022e-06
144.7,1.99098e-06
144.71,1.99174e-06
144.72,1.9925e-06
144.73,1.99326e-06
144.74,1.99402e-06
144.75,1.99478e-06
144.76,1.99554e-06
144.77,1.9963e-06
144.78,1.99706e-06
144.79,1.99782e-06
144.8,1.99858e-06
144.81,1.99934e-06
144.82,2.0001e-06
144.83,2.00086e-06
144.84,2.00162e-06
144.85,2.00238e-06
144.86,2.00314e-06
144.87,2.0039e-06
144.88,2.00466e-06
144.89,2.00542e-06
144.9,2.00618e-06
144.91,2.00694e-06
144.92,2.0077e-06
144.93,2.00846e-06
144.94,2.00922e-06
144.95,2.00998e-06
144.96,2.01074e-06
144.97,2.0115e-06
144.98,2.01226e-06
144.99,2.01302e-06
145,2.01378e-06
145.01,2.01454e-06
145.02,2.0153e-06
145.03,2.01606e-06
145.04,2.01682e-06
145.05,2.01758e-06
145.06,2.01834e-06
145.07,2.0191e-06
145.08,2.01986e-06
145.09,2.02062e-06
145.1,2.02138e-06
145.11,2.02214e-06
145.12,2.0229e-06
145.13,2.02366e-06
145.14,2.02442e-06
145.15,2.02518e-06
145.16,2.02594e-06
145.17,2.0267e-06
145.18,2.02746e-06
145.19,2.02822e-06
145.2,2.02898e-06
145.21,2.02974e-06
145.22,2.0305e-06
145.23,2.03126e-06
145.24,2.03202e-06
145.25,2.03278e-06
145.26,2.03354e-06
145.27,2.0343e-06
145.28,2.03506e-06
145.29,2.03582e-06
145.3,2.03658e-06
145.31,2.03734e-06
145.32,2.0381e-06
145.33,2.03886e-06
145.34,2.03962e-06
145.35,2.04038e-06
145.36,2.04114e-06
145.37,2.0419e-06
145.38,2.04266e-06
145.39,2.04342e-06
145.4,2.04418e-06
145.41,2.04494e-06
145.42,2.0457e-06
145.43,2.04646e-06
145.44,2.04722e-06
145.45,2.04798e-06
145.46,2.04874e-06
145.47,2.0495e-06
145.48,2.05026e-06
145.49,2.05102e-06
145.5,2.05178e-06
145.51,2.05254e-06
145.52,2.0533e-06
145.53,2.05406e-06
145.54,2.05482e-06
145.55,2.05558e-06
145.56,2.05634e-06
145.57,2.0571e-06
145.58,2.05786e-06
145.59,2.05862e-06
145.6,2.05938e-06
145.61,2.06014e-06
145.62,2.0609e-06
145.63,2.06166e-06
145.64,2.06242e-06
145.65,2.06318e-06
145.66,2.06394e-06
145.67,2.0647e-06
145.68,2.06546e-06
145.69,2.06622e-06
145.7,2.06698e-06
145.71,2.06774e-06
145.72,2.0685e-06
145.73,2.06926e-06
145.74,2.07002e-06
145.75,2.07078e-06
145.76,2.07154e-06
145.77,2.0723e-06
145.78,2.07306e-06
145.79,2.07382e-06
145.8,2.07458e-06
145.81,2.07534e-06
145.82,2.0761e-06
145.83,2.07686e-06
145.84,2.07762e-06
145.85,2.07838e-06
145.86,2.07914e-06
145.87,2.0799e-06
145.88,2.08066e-06
145.89,2.08142e-06
145.9,2.08218e-06
145.91,2.08294e-06
145.92,2.0837e-06
145.93,2.08446e-06
145.94,2.08522e-06
145.95,2.08598e-06
145.96,2.08674e-06
145.97,2.0875e-06
145.98,2.08826e-06
145.99,2.08902e-06
146,2.08978e-06
146.01,2.09054e-06
146.02,2.0913e-06
146.03,2.09206e-06
146.04,2.09282e-06
146.05,2.09358e-06
146.06,2.09434e-06
146.07,2.0951e-06
146.08,2.09586e-06
146.09,2.09662e-06
146.1,2.09738e-06
146.11,2.09814e-06
146.12,2.0989e-06
146.13,2.09966e-06
146.14,2.10042e-06
146.15,2.10118e-06
146.16,2.10194e-06
146.17,2.1027e-06
146.18,2.10346e-06
146.19,2.10422e-06
146.2,2.10498e-06
146.21,2.10574e-06
146.22,2.1065e-06
146.23,2.10726e-06
146.24,2.10802e-06
146.25,2.10878e-06
146.26,2.10954e-06
146.27,2.1103e-06
146.28,2.11106e-06
146.29,2.11182e-06
146.3,2.11258e-06
146.31,2.11334e-06
146.32,2.1141e-06
146.33,2.11486e-06
146.34,2.11562e-06
146.35,2.11638e-06
146.36,2.11714e-06
146.37,2.1179e-06
146.38,2.11866e-06
146.39,2.11942e-06
146.4,2.12018e-06
146.41,2.12094e-06
146.42,2.1217e-06
146.43,2.12246e-06
146.44,2.12322e-06
146.45,2.12398e-06
146.46,2.12474e-06
146.47,2.1255e-06
146.48,2.12626e-06
146.49,2.12702e-06
146.5,2.12778e-06
146.51,2.12854e-06
146.52,2.1293e-06
146.53,2.13006e-06
146.54,2.13082e-06
146.55,2.13158e-06
146.56,2.13234e-06
146.57,2.1331e-06
146.58,2.13386e-06
146.59,2.13462e-06
146.6,2.13538e-06
146.61,2.13614e-06
146.62,2.1369e-06
146.63,2.13766e-06
146.64,2.13842e-06
146.65,2.13918e-06
146.66,2.13994e-06
146.67,2.1407e-06
146.68,2.14146e-06
146.69,2.14222e-06
146.7,2.14298e-06
146.71,2.14374e-06
146.72,2.1445e-06
146.73,2.14526e-06
146.74,2.14602e-06
146.75,2.14678e-06
146.76,2.14754e-06
146.77,2.1483e-06
146.78,2.14906e-06
146.79,2.14982e-06
146.8,2.15058e-06
146.81,2.15134e-06
146.82,2.1521e-06
146.83,2.15286e-06
146.84,2.15362e-06
146.85,2.15438e-06
146.86,2.15514e-06
146.87,2.1559e-06
146.88,2.15666e-06
146.89,2.15742e-06
146.9,2.15818e-06
146.91,2.15894e-06
146.92,2.1597e-06
146.93,2.16046e-06
146.94,2.16122e-06
146.95,2.16198e-06
146.96,2.16274e-06
146.97,2.1635e-06
146.98,2.16426e-06
146.99,2.16502e-06
147,2.16578e-06
147.01,2.16654e-06
147.02,2.1673e-06
147.03,2.16806e-06
147.04,2.16882e-06
147.05,2.16958e-06
147.06,2.17034e-06
147.07,2.1711e-06
147.08,2.17186e-06
147.09,2.17262e-06
147.1,2.17338e-06
147.11,2.17414e-06
147.12,2.1749e-06
147.13,2.17566e-06
147.14,2.17642e-06
147.15,2.17718e-06
147.16,2.17794e-06
147.17,2.1787e-06
147.18,2.17946e-06
147.19,2.18022e-06
147.2,2.18098e-06
147.21,2.18174e-06
147.22,2.1825e-06
147.23,2.18326e-06
147.24,2.18402e-06
147.25,2.18478e-06
147.26,2.18554e-06
147.27,2.1863e-06
147.28,2.18706e-06
147.29,2.18782e-06
147.3,2.18858e-06
147.31,2.18934e-06
147.32,2.1901e-06
147.33,2.19086e-06
147.34,2.19162e-06
147.35,2.19238e-06
147.36,2.19314e-06
147.37,2.1939e-06
147.38,2.19466e-06
147.39,2.19542e-06
147.4,2.19618e-06
147.41,2.19694e-06
147.42,2.1977e-06
147.43,2.19846e-06
147.44,2.19922e-06
147.45,2.19998e-06
147.46,2.20074e-06
147.47,2.2015e-06
147.48,2.20226e-06
147.49,2.20302e-06
147.5,2.20378e-06
147.51,2.20454e-06
147.52,2.2053e-06
147.53,2.20606e-06
147.54,2.20682e-06
147.55,2.20758e-06
147.56,2.20834e-06
147.57,2.2091e-06
147.58,2.20986e-06
147.59,2.21062e-06
147.6,2.21138e-06
147.61,2.21214e-06
147.62,2.2129e-06
147.63,2.21366e-06
147.64,2.21442e-06
147.65,2.21518e-06
147.66,2.21594e-06
147.67,2.2167e-06
147.68,2.21746e-06
147.69,2.21822e-06
147.7,2.21898e-06
147.71,2.21974e-06
147.72,2.2205e-06
147.73,2.22126e-06
147.74,2.22202e-06
147.75,2.22278e-06
147.76,2.22354e-06
147.77,2.2243e-06
147.78,2.22506e-06
147.79,2.22582e-06
147.8,2.22658e-06
147.81,2.22734e-06
147.82,2.2281e-06
147.83,2.22886e-06
147.84,2.22962e-06
147.85,2.23038e-06
147.86,2.23114e-06
147.87,2.2319e-06
147.88,2.23266e-06
147.89,2.23342e-06
147.9,2.23418e-06
147.91,2.23494e-06
147.92,2.2357e-06
147.93,2.23646e-06
147.94,2.23722e-06
147.95,2.23798e-06
147.96,2.23874e-06
147.97,2.2395e-06
147.98,2.24026e-06
147.99,2.24102e-06
148,2.24178e-06
148.01,2.24254e-06
148.02,2.2433e-06
148.03,2.24406e-06
148.04,2.24482e-06
148.05,2.24558e-06
148.06,2.24634e-06
148.07,2.2471e-06
148.08,2.24786e-06
148.09,2.24862e-06
148.1,2.24938e-06
148.11,2.25014e-06
148.12,2.2509e-06
148.13,2.25166e-06
148.14,2.25242e-06
148.15,2.25318e-06
148.16,2.25394e-06
148.17,2.2547e-06
148.18,2.25546e-06
148.19,2.25622e-06
148.2,2.25698e-06
148.21,2.25774e-06
148.22,2.2585e-06
148.23,2.25926e-06
148.24,2.26002e-06
148.25,2.26078e-06
148.26,2.26154e-06
148.27,2.2623e-06
148.28,2.26306e-06
148.29,2.26382e-06
148.3,2.26458e-06
148.31,2.26534e-06
148.32,2.2661e-06
148.33,2.26686e-06
148.34,2.26762e-06
148.35,2.26838e-06
148.36,2.26914e-06
148.37,2.2699e-06
148.38,2.27066e-06
148.39,2.27142e-06
148.4,2.27218e-06
148.41,2.27294e-06
148.42,2.2737e-06
148.43,2.27446e-06
148.44,2.27522e-06
148.45,2.27598e-06
148.46,2.27674e-06
148.47,2.2775e-06
148.48,2.27826e-06
148.49,2.27902e-06
148.5,2.27978e-06
148.51,2.28054e-06
148.52,2.2813e-06
148.53,2.28206e-06
148.54,2.28282e-06
148.55,2.28358e-06
148.56,2.28434e-06
148.57,2.2851e-06
148.58,2.28586e-06
148.59,2.28662e-06
148.6,2.28738e-06
148.61,2.28814e-06
148.62,2.2889e-06
148.63,2.28966e-06
148.64,2.29042e-06
148.65,2.29118e-06
148.66,2.29194e-06
148.67,2.2927e-06
148.68,2.29346e-06
148.69,2.29422e-06
148.7,2.29498e-06
148.71,2.29574e-06
148.72,2.2965e-06
148.73,2.29726e-06
148.74,2.29802e-06
148.75,2.29878e-06
148.76,2.29954e-06
148.77,2.3003e-06
148.78,2.30106e-06
148.79,2.30182e-06
148.8,2.30258e-06
148.81,2.30334e-06
148.82,2.3041e-06
148.83,2.30486e-06
148.84,2.30562e-06
148.85,2.30638e-06
148.86,2.30714e-06
148.87,2.3079e-06
148.88,2.30866e-06
148.89,2.30942e-06
148.9,2.31018e-06
148.91,2.31094e-06
148.92,2.3117e-06
148.93,2.31246e-06
148.94,2.31322e-06
148.95,2.31398e-06
148.96,2.31474e-06
148.97,2.3155e-06
148.98,2.31626e-06
148.99,2.31702e-06
149,2.31778e-06
149.01,2.31854e-06
149.02,2.3193e-06
